Date/Time;Environment:Site Outdoor Air Drybulb Temperature [C](Hourly);BUREAU:Zone Operative Temperature [C](Hourly);BUREAU IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly);BUREAU:Zone Heat Index [C](Hourly) 
 08/20  07:00:00;25.0;26.208548617338298;0.0;0.0 
 08/20  08:00:00;25.583333333333332;26.533607985518813;316597.57137886685;0.0 
 08/20  09:00:00;26.525000000000002;26.852833672227955;20621294.761944424;0.0 
 08/20  10:00:00;27.541666666666668;27.051888110766228;56499328.69817777;0.0 
 08/20  11:00:00;28.583333333333332;27.316558156090746;92675105.18312958;0.0 
 08/20  12:00:00;29.46666666666667;27.64431070782568;117877476.15802228;0.0 
 08/20  13:00:00;30.150000000000002;28.01510857637257;136445510.58092818;0.0 
 08/20  14:00:00;30.691666666666666;28.393782689297428;154280007.77460697;0.0 
 08/20  15:00:00;31.25;28.55752615082316;170925730.6256889;0.0 
 08/20  16:00:00;31.208333333333332;28.219381050983074;173407428.9292624;0.0 
 08/20  17:00:00;31.583333333333332;27.849298164888378;188627162.7032962;0.0 
 08/20  18:00:00;31.241666666666664;27.577948435959854;170302984.40084463;0.0 
 08/20  19:00:00;30.291666666666668;27.3961701706902;138979147.2984892;0.0 
 08/20  20:00:00;29.474999999999998;27.326904328266963;118181340.2549696;0.0 
 08/20  21:00:00;28.575;27.25140484261611;93277600.6826212;0.0 
 08/20  22:00:00;28.083333333333332;27.145778148387624;79959123.67404418;0.0 
 08/20  23:00:00;27.708333333333332;27.06289915085874;66990539.776061304;0.0 
 08/20  24:00:00;27.208333333333332;26.970371931803985;47200930.39092497;0.0 
 08/21  01:00:00;26.88333333333334;26.897555522876235;34376452.16701183;0.0 
 08/21  02:00:00;26.683333333333337;26.870125465680147;27038835.042929128;0.0 
 08/21  03:00:00;26.483333333333334;26.820295169498177;19730739.160688486;0.0 
 08/21  04:00:00;26.34166666666667;26.767697686713046;14289223.79512722;0.0 
 08/21  05:00:00;26.183333333333334;26.715036957591717;8340577.422431814;0.0 
 08/21  06:00:00;26.041666666666668;26.665703693176543;1496601.4013433377;0.0 
 08/21  07:00:00;26.0;26.63114548516026;1035714.7920561413;0.0 
 08/21  08:00:00;26.0;26.665310587786156;880940.1408878248;0.0 
 08/21  09:00:00;26.0;26.753091629186937;965995.1142168692;0.0 
 08/21  10:00:00;26.583333333333332;26.90327427692016;1176822.9802536888;0.0 
 08/21  11:00:00;28.75;27.1307435247829;1457749.7683613263;0.0 
 08/21  12:00:00;30.583333333333332;27.412102806098265;1927403.5760124251;0.0 
 08/21  13:00:00;31.700000000000006;27.717806644930842;2579989.1815945003;0.0 
 08/21  14:00:00;32.84166666666667;28.045808792629586;3375434.1306473063;0.0 
 08/21  15:00:00;34.0;28.364777518146525;4199732.098662348;0.0 
 08/21  16:00:00;34.208333333333336;28.60626248864308;4854597.359679933;0.0 
 08/21  17:00:00;34.175000000000004;28.735287206015325;5190892.30865922;0.0 
 08/21  18:00:00;34.475;28.761392730641052;5198124.727320415;0.0 
 08/21  19:00:00;34.25;28.69243038420979;4926770.802195692;0.0 
 08/21  20:00:00;33.35833333333334;28.562994202718528;4492546.492159529;0.0 
 08/21  21:00:00;32.25833333333333;28.43224588252753;4056911.270197864;0.0 
 08/21  22:00:00;31.566666666666666;28.323109226971166;154015136.41064587;0.0 
 08/21  23:00:00;31.166666666666668;28.233730051392204;163858525.66051397;0.0 
 08/21  24:00:00;30.416666666666668;28.14763781381411;149683824.75336397;0.0 
 08/22  01:00:00;29.358333333333334;28.060687960701085;123988918.82852285;0.0 
 08/22  02:00:00;28.2;27.962933876117173;83804451.9413188;0.0 
 08/22  03:00:00;27.058333333333334;27.746071455564977;43480960.466054834;0.0 
 08/22  04:00:00;26.833333333333332;27.616334180166785;35287644.786733694;0.0 
 08/22  05:00:00;27.0;27.534203858399945;41637490.685500585;0.0 
 08/22  06:00:00;26.53333333333333;27.469086580807613;3651764.623284585;0.0 
 08/22  07:00:00;26.083333333333332;27.41636080154353;2239750.951621141;0.0 
 08/22  08:00:00;26.0;27.437997178638863;1834893.2921870744;0.0 
 08/22  09:00:00;26.291666666666668;27.524862899998226;1796428.9561892448;0.0 
 08/22  10:00:00;27.375;27.70823464360953;2099413.257963692;0.0 
 08/22  11:00:00;29.166666666666668;27.986063319552596;2697303.0707220505;0.0 
 08/22  12:00:00;30.583333333333332;28.304002309555653;3490791.2821383066;0.0 
 08/22  13:00:00;31.349999999999998;28.593291926535738;4274079.069281585;0.0 
 08/22  14:00:00;32.00833333333333;28.83217195648854;4953995.864295383;0.0 
 08/22  15:00:00;32.65;29.026320484709583;5508367.085675526;0.0 
 08/22  16:00:00;33.541666666666664;29.188897425112646;5934361.123389959;0.0 
 08/22  17:00:00;33.416666666666664;29.269091656792614;6141704.298460466;0.0 
 08/22  18:00:00;32.475;29.242134997801433;6042023.809476793;0.0 
 08/22  19:00:00;32.041666666666664;29.141819202272462;5701497.14964556;0.0 
 08/22  20:00:00;31.416666666666668;28.989464792579284;5214670.216756329;0.0 
 08/22  21:00:00;30.474999999999998;28.837100541361746;4735197.927558983;0.0 
 08/22  22:00:00;30.041666666666668;28.704006452945805;121241176.53269078;0.0 
 08/22  23:00:00;28.833333333333332;28.577207333574407;103777877.30435166;0.0 
 08/22  24:00:00;28.349999999999998;28.464017383021737;89711511.93125115;0.0 
 08/23  01:00:00;28.425000000000008;28.370291975659523;89786802.33922212;0.0 
 08/23  02:00:00;28.183333333333337;28.282533522206275;81844395.08066426;0.0 
 08/23  03:00:00;27.925;28.19490957573582;73287118.5486707;0.0 
 08/23  04:00:00;27.916666666666668;28.111015240563855;73523712.97894737;0.0 
 08/23  05:00:00;27.708333333333332;28.031846275674596;66717314.36231773;0.0 
 08/23  06:00:00;27.208333333333332;27.9454859468335;4868009.088834108;0.0 
 08/23  07:00:00;27.0;27.87793306312234;2921406.1003055386;0.0 
 08/23  08:00:00;27.0;27.901773534056705;2428389.5972984694;0.0 
 08/23  09:00:00;28.166666666666668;27.993172551030625;2530317.4588944046;0.0 
 08/23  10:00:00;29.583333333333332;28.189540853360146;2948173.4698896343;0.0 
 08/23  11:00:00;30.583333333333332;28.485222706603604;3680902.1070923614;0.0 
 08/23  12:00:00;31.816666666666666;28.846605150029504;4659848.179236715;0.0 
 08/23  13:00:00;32.75;29.190500858076593;5649486.346082845;0.0 
 08/23  14:00:00;33.291666666666664;29.47569068026547;6498112.439502188;0.0 
 08/23  15:00:00;33.85;29.708166243897722;7202925.671537988;0.0 
 08/23  16:00:00;34.625;29.88917630033778;7734121.291489213;0.0 
 08/23  17:00:00;34.53333333333333;29.97537528936462;7951165.53382298;0.0 
 08/23  18:00:00;33.733333333333334;29.943411119808758;7788138.386865835;0.0 
 08/23  19:00:00;32.93333333333333;29.81569576424356;7327922.5534250615;0.0 
 08/23  20:00:00;32.13333333333334;29.624712362574172;6688378.097945464;0.0 
 08/23  21:00:00;31.333333333333332;29.442431168241445;6075488.908995636;0.0 
 08/23  22:00:00;30.416666666666668;29.275007483464492;125549726.28074081;0.0 
 08/23  23:00:00;30.0;29.028839882190344;133887458.92819826;0.0 
 08/23  24:00:00;29.53333333333333;28.723731744771474;123815922.22954741;0.0 
 08/24  01:00:00;29.025000000000002;28.550930138017748;107083667.8043847;0.0 
 08/24  02:00:00;28.666666666666668;28.44367037072797;96038506.3998851;0.0 
 08/24  03:00:00;28.325;28.352477854715065;85585600.7230916;0.0 
 08/24  04:00:00;28.083333333333332;28.26334965671354;78761394.43527865;0.0 
 08/24  05:00:00;27.416666666666668;28.173697350919344;57916231.74475379;0.0 
 08/24  06:00:00;27.291666666666668;28.0292786390676;5210659.0649810275;0.0 
 08/24  07:00:00;27.791666666666668;27.918122437726982;2931991.2764504864;0.0 
 08/24  08:00:00;27.416666666666668;27.865812603409378;2335044.22833638;0.0 
 08/24  09:00:00;27.175;27.784005811548848;2156075.630130894;0.0 
 08/24  10:00:00;28.291666666666668;27.736205138343184;2060478.32317123;0.0 
 08/24  11:00:00;29.583333333333332;27.75381321864704;2059717.3172089274;0.0 
 08/24  12:00:00;30.291666666666668;27.994440119326452;2456423.923289001;0.0 
 08/24  13:00:00;29.333333333333332;28.31118612982999;3221511.144184266;0.0 
 08/24  14:00:00;27.275000000000002;28.61275444557998;4118890.606652886;0.0 
 08/24  15:00:00;25.23333333333333;28.851741511475666;4928716.513274696;0.0 
 08/24  16:00:00;24.166666666666668;28.98073088972674;5414035.602148008;0.0 
 08/24  17:00:00;24.0;28.987632591100336;5484242.173428754;0.0 
 08/24  18:00:00;24.0;28.88333367821134;5201496.5534193395;0.0 
 08/24  19:00:00;24.0;28.53162407427477;4479879.413178689;0.0 
 08/24  20:00:00;24.058333333333334;28.079988592600035;3190560.5254836576;0.0 
 08/24  21:00:00;24.158333333333335;27.78142509527214;2370686.0512388865;0.0 
 08/24  22:00:00;24.083333333333332;26.66198395698318;0.0;0.0 
 08/24  23:00:00;24.0;26.374306838196205;0.0;0.0 
 08/24  24:00:00;24.0;26.164683189107908;0.0;0.0 
 08/25  01:00:00;24.058333333333334;26.03866744352433;0.0;0.0 
 08/25  02:00:00;24.099999999999998;25.933084595016677;0.0;0.0 
 08/25  03:00:00;24.158333333333335;25.85409504021504;0.0;0.0 
 08/25  04:00:00;24.083333333333332;25.717623051701263;0.0;0.0 
 08/25  05:00:00;24.0;25.56960038748792;0.0;0.0 
 08/25  06:00:00;23.825;26.379085640037683;370148.92988102563;0.0 
 08/25  07:00:00;23.875;26.416036984353696;368961.88257381436;0.0 
 08/25  08:00:00;24.0;26.37950901692373;237803.12646858027;0.0 
 08/25  09:00:00;24.175;26.342309592952518;155771.07465686742;0.0 
 08/25  10:00:00;24.708333333333332;26.323385930328552;139609.77678133151;0.0 
 08/25  11:00:00;25.0;26.292437641132413;123612.67990032642;0.0 
 08/25  12:00:00;24.88333333333334;26.26027133443577;84668.11063268904;0.0 
 08/25  13:00:00;25.383333333333336;26.2522085553811;99107.46854229481;0.0 
 08/25  14:00:00;26.441666666666666;26.24915852230895;139922.67345075752;0.0 
 08/25  15:00:00;27.483333333333334;26.254453211557177;192240.0000748729;0.0 
 08/25  16:00:00;27.958333333333332;26.253695896333102;226268.57082266134;0.0 
 08/25  17:00:00;28.0;26.238348124095257;221627.97163126717;0.0 
 08/25  18:00:00;27.53333333333333;26.20580422349265;180834.59562265445;0.0 
 08/25  19:00:00;27.083333333333332;26.15004140552121;104763.46674531966;0.0 
 08/25  20:00:00;26.650000000000002;26.086842887954862;17306.91868615874;0.0 
 08/25  21:00:00;26.05;25.997283991036056;0.0;0.0 
 08/25  22:00:00;25.916666666666668;25.955916780894555;0.0;0.0 
 08/25  23:00:00;26.0;25.98024407067767;0.0;0.0 
 08/25  24:00:00;26.0;25.98343947490001;0.0;0.0 
 08/26  01:00:00;25.825;25.894133274163696;0.0;0.0 
 08/26  02:00:00;25.46666666666667;25.687741997127137;0.0;0.0 
 08/26  03:00:00;25.125;25.450704888905506;0.0;0.0 
 08/26  04:00:00;25.0;25.32130347896758;0.0;0.0 
 08/26  05:00:00;24.416666666666668;25.006184417846555;0.0;0.0 
 08/26  06:00:00;24.116666666666664;25.318845317252983;0.0;0.0 
 08/26  07:00:00;24.083333333333332;25.359508469405323;0.0;0.0 
 08/26  08:00:00;24.583333333333332;25.453995195620006;0.0;0.0 
 08/26  09:00:00;26.108333333333334;25.761400313420328;0.0;0.0 
 08/26  10:00:00;27.541666666666668;26.166544126123835;431791.5570510081;0.0 
 08/26  11:00:00;28.583333333333332;26.485146700333257;1457433.5647590144;0.0 
 08/26  12:00:00;29.816666666666666;26.86270018645185;2207156.1071453467;0.0 
 08/26  13:00:00;31.099999999999998;27.284127401089535;3019922.7286230363;0.0 
 08/26  14:00:00;32.300000000000004;27.71724792905591;3522974.3583564293;0.0 
 08/26  15:00:00;33.5;28.112581081086958;4423144.522869902;0.0 
 08/26  16:00:00;34.0;28.41187094827572;5180904.554601823;0.0 
 08/26  17:00:00;34.0;28.610689476390565;5647682.99335295;0.0 
 08/26  18:00:00;34.0;28.681314048814613;230766582.45291185;0.0 
 08/26  19:00:00;33.416666666666664;28.617425138210994;240389120.5344126;0.0 
 08/26  20:00:00;32.416666666666664;28.477913550060922;219449958.89215305;0.0 
 08/26  21:00:00;31.416666666666668;28.344119608096012;195094078.41458774;0.0 
 08/26  22:00:00;31.0;28.229919124730458;185080046.00756568;0.0 
 08/26  23:00:00;30.53333333333333;28.133793464822727;170397690.79164082;0.0 
 08/26  24:00:00;29.791666666666668;28.04429173208017;147804063.9042148;0.0 
 08/27  01:00:00;29.208333333333332;27.95976517490128;126963145.6714412;0.0 
 08/27  02:00:00;28.708333333333332;27.879019076593153;106608522.2789468;0.0 
 08/27  03:00:00;28.208333333333332;27.798321365037623;86263939.40369947;0.0 
 08/27  04:00:00;28.0;27.719284793794117;76622439.91371109;0.0 
 08/27  05:00:00;27.416666666666668;27.63605353468059;56115476.40228846;0.0 
 08/27  06:00:00;26.825;27.551616538785186;34602230.344202206;0.0 
 08/27  07:00:00;26.875;27.490351813451557;35525082.00236329;0.0 
 08/27  08:00:00;27.0;27.520319515495967;40515737.97703189;0.0 
 08/27  09:00:00;27.349999999999998;27.60984038349015;50433034.08875018;0.0 
 08/27  10:00:00;29.0;27.81408740725806;103779197.26840821;0.0 
 08/27  11:00:00;30.583333333333332;28.13244641594652;151790776.25782853;0.0 
 08/27  12:00:00;31.525000000000002;28.513460853109915;176605951.20587102;0.0 
 08/27  13:00:00;32.483333333333334;28.914740765491796;203169611.52175915;0.0 
 08/27  14:00:00;33.541666666666664;29.30190144605453;230013516.07226115;0.0 
 08/27  15:00:00;34.583333333333336;29.64733660242123;253505171.19472727;0.0 
 08/27  16:00:00;35.0;29.898251113422656;261136740.87822017;0.0 
 08/27  17:00:00;35.583333333333336;30.03016677810045;279862098.2531776;0.0 
 08/27  18:00:00;35.65;30.034066161033888;282788436.0641215;0.0 
 08/27  19:00:00;34.699999999999996;29.909781498383015;255401827.86533684;0.0 
 08/27  20:00:00;33.5;29.708853105158813;236928670.2107334;0.0 
 08/27  21:00:00;32.300000000000004;29.512576768776537;214579537.91316283;0.0 
 08/27  22:00:00;31.333333333333332;29.332808379679154;190762320.43844616;0.0 
 08/27  23:00:00;30.416666666666668;29.16911612247249;160795764.5196442;0.0 
 08/27  24:00:00;29.766666666666666;29.0207495525016;141721899.88159502;0.0 
 08/28  01:00:00;29.366666666666664;28.887418310708984;128762919.98492993;0.0 
 08/28  02:00:00;28.90833333333333;28.762035150085012;113049237.1760127;0.0 
 08/28  03:00:00;28.46666666666667;28.64385946445063;97935354.34618771;0.0 
 08/28  04:00:00;28.125;28.5333503436386;84738552.205142;0.0 
 08/28  05:00:00;27.825;28.428547850391556;72779893.0883941;0.0 
 08/28  06:00:00;27.525000000000002;28.325674917863925;6033297.210638448;0.0 
 08/28  07:00:00;27.166666666666668;28.234862760820644;3374342.54566242;0.0 
 08/28  08:00:00;27.583333333333332;28.237179599291988;2968492.8903198726;0.0 
 08/28  09:00:00;28.233333333333334;28.302116834874884;3062232.0424600863;0.0 
 08/28  10:00:00;29.333333333333332;28.464979751042492;3434199.252330696;0.0 
 08/28  11:00:00;30.583333333333332;28.73859943611841;4128177.4100731397;0.0 
 08/28  12:00:00;31.700000000000006;29.084776697385536;5096552.694394593;0.0 
 08/28  13:00:00;32.78333333333333;29.45968120191584;6217920.343445292;0.0 
 08/28  14:00:00;33.725;29.81384763194232;7311891.741296511;0.0 
 08/28  15:00:00;34.68333333333333;30.118589006786905;8253480.291741982;0.0 
 08/28  16:00:00;35.625;30.34801332271128;8943616.355956813;0.0 
 08/28  17:00:00;36.0;30.46426447657069;9260031.436747625;0.0 
 08/28  18:00:00;35.766666666666666;30.448590132694132;9143893.616671458;0.0 
 08/28  19:00:00;35.25;30.308130708870678;8628811.947582504;0.0 
 08/28  20:00:00;34.24166666666667;30.082917571911782;7860771.532999869;0.0 
 08/28  21:00:00;32.88333333333333;29.86431001990203;7120072.666375379;0.0 
 08/28  22:00:00;32.125;29.680644731491288;185643125.2312238;0.0 
 08/28  23:00:00;31.416666666666668;29.52142254779814;189168746.45381016;0.0 
 08/28  24:00:00;30.53333333333333;29.371847352625295;163438112.37701353;0.0 
 08/29  01:00:00;29.96666666666667;29.236419700659223;144811304.73244327;0.0 
 08/29  02:00:00;29.625;29.111945903802702;134163281.5589412;0.0 
 08/29  03:00:00;29.266666666666666;28.988483690655404;123137195.7740766;0.0 
 08/29  04:00:00;29.041666666666668;28.86574036431513;117093550.496568;0.0 
 08/29  05:00:00;28.416666666666668;28.741731832984016;98593419.16431743;0.0 
 08/29  06:00:00;28.0;28.622974324084975;7097868.115342653;0.0 
 08/29  07:00:00;28.0;28.526757369723;3799340.756623705;0.0 
 08/29  08:00:00;28.0;28.493684810826284;3397868.931122259;0.0 
 08/29  09:00:00;28.583333333333332;28.532142932189497;3451975.3711495134;0.0 
 08/29  10:00:00;29.583333333333332;28.665823152161703;3741522.858095084;0.0 
 08/29  11:00:00;31.166666666666668;28.88484686599558;4269988.442741662;0.0 
 08/29  12:00:00;32.233333333333334;29.150464406945684;4984674.289041766;0.0 
 08/29  13:00:00;32.63333333333333;29.43106443093754;5810984.228232725;0.0 
 08/29  14:00:00;33.03333333333333;29.7208614581083;6694269.607291059;0.0 
 08/29  15:00:00;33.43333333333334;29.970657590291793;7487172.633606653;0.0 
 08/29  16:00:00;28.0;29.75812129767765;7415233.578401222;0.0 
 08/29  17:00:00;24.0;29.126549671156777;5544112.224890413;0.0 
 08/29  18:00:00;23.766666666666666;28.719204711235694;4210202.050099568;0.0 
 08/29  19:00:00;23.833333333333332;28.322582562666454;3303015.9714030223;0.0 
 08/29  20:00:00;23.825;28.16240011742364;2815364.7161830817;0.0 
 08/29  21:00:00;23.525000000000002;27.942549631049392;2480539.5517321527;0.0 
 08/29  22:00:00;23.75;26.658605932417384;0.0;0.0 
 08/29  23:00:00;24.0;26.542152121340806;0.0;0.0 
 08/29  24:00:00;23.825;26.31959322385381;0.0;0.0 
 08/30  01:00:00;23.641666666666666;26.138554234732066;0.0;0.0 
 08/30  02:00:00;23.599999999999998;25.996317406892118;0.0;0.0 
 08/30  03:00:00;23.541666666666668;25.851394150256322;0.0;0.0 
 08/30  04:00:00;23.208333333333332;25.56427433039016;0.0;0.0 
 08/30  05:00:00;23.0;25.322937465012103;0.0;0.0 
 08/30  06:00:00;23.291666666666668;26.60530745669526;966333.5551250293;0.0 
 08/30  07:00:00;23.791666666666668;26.717792167170717;1027592.0722170947;0.0 
 08/30  08:00:00;24.0;26.670838666393504;789401.301896338;0.0 
 08/30  09:00:00;24.291666666666668;26.61283074466687;662492.2766710239;0.0 
 08/30  10:00:00;24.791666666666668;26.600370614500605;599577.8080409835;0.0 
 08/30  11:00:00;25.583333333333332;26.789661440289024;857022.3700805563;0.0 
 08/30  12:00:00;27.28333333333333;27.022729243946003;1147362.5646858984;0.0 
 08/30  13:00:00;28.900000000000002;27.29458788768547;1579645.5108012194;0.0 
 08/30  14:00:00;30.099999999999998;27.526833595742556;2131043.295265687;0.0 
 08/30  15:00:00;31.3;27.39207078410327;2010433.55993786;0.0 
 08/30  16:00:00;31.916666666666668;27.164140029519462;1442399.1990916163;0.0 
 08/30  17:00:00;32.0;27.068441155303503;1164705.833309659;0.0 
 08/30  18:00:00;31.708333333333332;27.070187302560885;1135256.8295331828;0.0 
 08/30  19:00:00;31.208333333333332;26.986420918593524;1050609.3661337353;0.0 
 08/30  20:00:00;30.3;26.885649098156502;896009.3338617808;0.0 
 08/30  21:00:00;29.100000000000005;26.805551321994795;773893.1239273238;0.0 
 08/30  22:00:00;28.25;26.71124071098197;70534788.33361;0.0 
 08/30  23:00:00;28.0;26.64253869139125;71653155.57072839;0.0 
 08/30  24:00:00;27.53333333333333;26.602054267653386;56530061.89888218;0.0 
 08/31  01:00:00;27.083333333333332;26.570132826454337;42053815.46237804;0.0 
 08/31  02:00:00;26.825;26.529506285267434;32337537.527550958;0.0 
 08/31  03:00:00;26.583333333333332;26.48733252263102;23110285.910069115;0.0 
 08/31  04:00:00;26.208333333333332;26.440769779387704;8956301.811878309;0.0 
 08/31  05:00:00;26.0;26.395082372571835;898332.2143939423;0.0 
 08/31  06:00:00;25.88333333333334;26.353398311702666;704256.2825604106;0.0 
